485760,11658240,10644,3072,248.23
485888,11661312,10646,3072,254.9
486016,11664384,10649,3072,253.7
486144,11667456,10652,3072,255.04
486272,11670528,10655,3072,254.65
486400,11673600,10658,3072,254.86
486528,11676672,10660,3072,254.86
486656,11679744,10663,3072,259.58
486784,11682816,10666,3072,259.58
486912,11685888,10669,3072,266.43
487040,11688960,10671,3072,265.18
487168,11692032,10674,3072,263.44
487296,11695104,10677,3072,259.19
487424,11698176,10680,3072,261.06
487552,11701248,10683,3072,260.89
487680,11704320,10685,3072,261.3
487808,11707392,10688,3072,260.96
487936,11710464,10691,3072,263.3
488064,11713536,10694,3072,263.3
488192,11716608,10696,3072,258.79
488320,11719680,10699,3072,255.51
488448,11722752,10702,3072,255.34
488576,11725824,10705,3072,255.43
488704,11728896,10707,3072,255.2
488832,11731968,10710,3072,253.73
488960,11735040,10713,3072,253.63
489088,11738112,10716,3072,254.67
489216,11741184,10719,3072,252.95
489344,11744256,10721,3072,255.51
489472,11747328,10724,3072,255.51
489600,11750400,10727,3072,255.01
489728,11753472,10730,3072,248.31
489856,11756544,10732,3072,248.15
489984,11759616,10735,3072,248.72
490112,11762688,10738,3072,245.73
490240,11765760,10741,3072,245.9
490368,11768832,10743,3072,248.74
490496,11771904,10746,3072,248.71
490624,11774976,10749,3072,251.66
490752,11778048,10752,3072,251.66
490880,11781120,10755,3072,251.24
491008,11784192,10757,3072,251.51
491136,11787264,10760,3072,249.51
491264,11790336,10763,3072,249.51
491392,11793408,10766,3072,245.91
491520,11796480,10768,3072,244.12
491648,11799552,10771,3072,244.06
491776,11802624,10774,3072,247.14
491904,11805696,10777,3072,248.3
492032,11808768,10779,3072,245.44
492160,11811840,10782,3072,243.25
492288,11814912,10785,3072,240.23
492416,11817984,10788,3072,242.68
492544,11821056,10790,3072,246.14
492672,11824128,10793,3072,245.97
492800,11827200,10796,3072,243.3
492928,11830272,10799,3072,248.16
493056,11833344,10802,3072,248.13
493184,11836416,10804,3072,249.31
493312,11839488,10807,3072,246.84
493440,11842560,10810,3072,247.86
493568,11845632,10813,3072,245.51
493696,11848704,10815,3072,245.51
493824,11851776,10818,3072,245.65
493952,11854848,10821,3072,245.65
494080,11857920,10824,3072,249.6
494208,11860992,10826,3072,246.65
494336,11864064,10829,3072,244.88
494464,11867136,10832,3072,244.96
494592,11870208,10835,3072,243.41
494720,11873280,10838,3072,241.94
494848,11876352,10840,3072,240.42
494976,11879424,10843,3072,240.42
495104,11882496,10846,3072,239.6
495232,11885568,10849,3072,239.6
495360,11888640,10851,3072,238.28
495488,11891712,10854,3072,239.73
495616,11894784,10857,3072,242.85
495744,11897856,10860,3072,245.99
495872,11900928,10863,3072,248.51
496000,11904000,10865,3072,247.42
496128,11907072,10868,3072,253.4
496256,11910144,10871,3072,252.22
496384,11913216,10874,3072,254.31
496512,11916288,10876,3072,254.43
496640,11919360,10879,3072,255.04
496768,11922432,10882,3072,255.04
496896,11925504,10885,3072,255.03
497024,11928576,10887,3072,255.03
497152,11931648,10890,3072,255.03
497280,11934720,10893,3072,260.8
497408,11937792,10896,3072,260.8
497536,11940864,10898,3072,261.67
497664,11943936,10901,3072,261.47
497792,11947008,10904,3072,267.13
497920,11950080,10907,3072,268.04
498048,11953152,10909,3072,268.04
498176,11956224,10912,3072,271.01
498304,11959296,10915,3072,272.34
498432,11962368,10918,3072,274.78
498560,11965440,10920,3072,276.46
498688,11968512,10923,3072,277.18
498816,11971584,10926,3072,282.43
498944,11974656,10929,3072,285.76
499072,11977728,10932,3072,287.27
499200,11980800,10934,3072,287.27
499328,11983872,10937,3072,287.27
499456,11986944,10940,3072,286.44
499584,11990016,10943,3072,287.58
499712,11993088,10945,3072,285.38
499840,11996160,10948,3072,284.43
499968,11999232,10951,3072,287.36
500096,12002304,10954,3072,287.08
500224,12005376,10957,3072,285.62
500352,12008448,10959,3072,282.11
500480,12011520,10962,3072,282.95
500608,12014592,10965,3072,276.99
500736,12017664,10968,3072,276.89
500864,12020736,10970,3072,276.84
500992,12023808,10973,3072,274.42
501120,12026880,10976,3072,277.47
501248,12029952,10979,3072,278.0
501376,12033024,10981,3072,279.25
501504,12036096,10984,3072,279.25
501632,12039168,10987,3072,280.39
501760,12042240,10990,3072,281.73
501888,12045312,10992,3072,279.27
502016,12048384,10995,3072,279.66
502144,12051456,10998,3072,280.76
502272,12054528,11001,3072,283.73
502400,12057600,11004,3072,287.86
502528,12060672,11006,3072,286.46
502656,12063744,11009,3072,288.09
502784,12066816,11012,3072,287.67
502912,12069888,11015,3072,287.0
503040,12072960,11017,3072,284.55
503168,12076032,11020,3072,284.55
503296,12079104,11023,3072,284.55
503424,12082176,11026,3072,278.6
503552,12085248,11028,3072,277.27
503680,12088320,11031,3072,275.38
503808,12091392,11034,3072,276.17
503936,12094464,11037,3072,275.72
504064,12097536,11040,3072,275.72
504192,12100608,11042,3072,272.66
504320,12103680,11045,3072,266.07
504448,12106752,11048,3072,265.18
504576,12109824,11051,3072,265.31
504704,12112896,11054,3072,262.12
504832,12115968,11056,3072,260.17
504960,12119040,11059,3072,255.09
505088,12122112,11062,3072,253.69
505216,12125184,11065,3072,255.11
505344,12128256,11067,3072,254.08
505472,12131328,11070,3072,254.08
505600,12134400,11073,3072,248.47
505728,12137472,11076,3072,250.18
505856,12140544,11079,3072,244.11
505984,12143616,11081,3072,245.1
506112,12146688,11084,3072,236.12
506240,12149760,11087,3072,232.68
506368,12152832,11090,3072,232.68
506496,12155904,11092,3072,233.66
506624,12158976,11095,3072,233.27
506752,12162048,11098,3072,230.47
506880,12165120,11101,3072,231.74
507008,12168192,11103,3072,225.48
507136,12171264,11106,3072,227.09
507264,12174336,11109,3072,231.73
507392,12177408,11112,3072,231.3
507520,12180480,11115,3072,233.57
507648,12183552,11117,3072,236.36
507776,12186624,11120,3072,236.36
507904,12189696,11123,3072,234.6
508032,12192768,11126,3072,234.89
508160,12195840,11128,3072,232.87
508288,12198912,11131,3072,231.48
508416,12201984,11134,3072,227.84
508544,12205056,11137,3072,230.1
508672,12208128,11139,3072,231.46
508800,12211200,11142,3072,231.74
508928,12214272,11145,3072,227.31
509056,12217344,11148,3072,226.9
509184,12220416,11151,3072,226.9
509312,12223488,11153,3072,226.9
509440,12226560,11156,3072,224.76
509568,12229632,11159,3072,222.06
509696,12232704,11162,3072,226.22
509824,12235776,11164,3072,230.33
509952,12238848,11167,3072,229.54
510080,12241920,11170,3072,228.77
510208,12244992,11173,3072,235.58
510336,12248064,11176,3072,235.87
510464,12251136,11178,3072,232.76
510592,12254208,11181,3072,232.76
510720,12257280,11184,3072,233.12
510848,12260352,11187,3072,232.38
510976,12263424,11189,3072,234.53
511104,12266496,11192,3072,235.5
511232,12269568,11195,3072,237.07
511360,12272640,11198,3072,237.27
511488,12275712,11200,3072,240.6
511616,12278784,11203,3072,237.81
511744,12281856,11206,3072,237.79
511872,12284928,11209,3072,239.46
512000,12288000,11212,3072,243.07
512128,12291072,11214,3072,242.01
512256,12294144,11217,3072,239.02
512384,12297216,11220,3072,238.93
512512,12300288,11223,3072,236.43
512640,12303360,11225,3072,240.52
512768,12306432,11228,3072,237.21
512896,12309504,11231,3072,235.76
513024,12312576,11234,3072,238.63
513152,12315648,11236,3072,240.03
513280,12318720,11239,3072,243.36
513408,12321792,11242,3072,251.15
513536,12324864,11245,3072,257.55
513664,12327936,11247,3072,257.55
513792,12331008,11250,3072,256.32
513920,12334080,11253,3072,256.5
514048,12337152,11256,3072,256.5
514176,12340224,11258,3072,249.18
514304,12343296,11261,3072,245.56
514432,12346368,11264,3072,242.2
514560,12349440,11267,3072,245.24
514688,12352512,11269,3072,245.41
514816,12355584,11272,3072,245.59
514944,12358656,11275,3072,246.08
515072,12361728,11278,3072,250.0
515200,12364800,11281,3072,248.9
515328,12367872,11283,3072,252.3
515456,12370944,11286,3072,254.98
515584,12374016,11289,3072,255.14
515712,12377088,11292,3072,255.14
515840,12380160,11294,3072,255.69
515968,12383232,11297,3072,255.19
516096,12386304,11300,3072,262.98
516224,12389376,11303,3072,266.13
516352,12392448,11306,3072,263.87
516480,12395520,11308,3072,263.82
516608,12398592,11311,3072,260.34
516736,12401664,11314,3072,258.53
516864,12404736,11317,3072,258.59
516992,12407808,11319,3072,256.19
517120,12410880,11322,3072,256.74
517248,12413952,11325,3072,252.8
517376,12417024,11328,3072,251.87
517504,12420096,11331,3072,251.48
517632,12423168,11333,3072,254.57
517760,12426240,11336,3072,256.18
517888,12429312,11339,3072,252.13
518016,12432384,11342,3072,250.04
518144,12435456,11344,3072,250.04
518272,12438528,11347,3072,251.07
518400,12441600,11350,3072,248.69
518528,12444672,11353,3072,248.69
518656,12447744,11355,3072,248.33
518784,12450816,11358,3072,251.82
518912,12453888,11361,3072,254.05
519040,12456960,11364,3072,255.47
519168,12460032,11367,3072,251.57
519296,12463104,11369,3072,256.07
519424,12466176,11372,3072,258.07
519552,12469248,11375,3072,258.07
519680,12472320,11378,3072,258.07
519808,12475392,11380,3072,257.35
519936,12478464,11383,3072,260.59
520064,12481536,11386,3072,265.46
520192,12484608,11389,3072,264.35
520320,12487680,11391,3072,258.4
520448,12490752,11394,3072,257.86
520576,12493824,11397,3072,255.62
520704,12496896,11400,3072,255.17
520832,12499968,11402,3072,255.17
520960,12503040,11405,3072,255.47
521088,12506112,11408,3072,255.47
521216,12509184,11411,3072,257.17
521344,12512256,11413,3072,257.17
521472,12515328,11416,3072,257.83
521600,12518400,11419,3072,262.32
521728,12521472,11422,3072,267.45
521856,12524544,11425,3072,268.63
521984,12527616,11427,3072,267.36
522112,12530688,11430,3072,268.25
522240,12533760,11433,3072,269.67
522368,12536832,11436,3072,272.02
522496,12539904,11438,3072,272.02
522624,12542976,11441,3072,272.11
522752,12546048,11444,3072,273.4
522880,12549120,11447,3072,273.4
523008,12552192,11449,3072,273.4
523136,12555264,11452,3072,275.31
523264,12558336,11455,3072,276.26
523392,12561408,11458,3072,275.43
523520,12564480,11460,3072,275.78
523648,12567552,11463,3072,272.82
523776,12570624,11466,3072,274.96
523904,12573696,11469,3072,281.01
524032,12576768,11472,3072,284.73
524160,12579840,11474,3072,282.34
524288,12582912,11477,3072,281.72
524416,12585984,11480,3072,283.77
524544,12589056,11483,3072,285.73
524672,12592128,11485,3072,285.25
524800,12595200,11488,3072,287.7
524928,12598272,11491,3072,287.7
525056,12601344,11494,3072,284.17
525184,12604416,11496,3072,290.47
525312,12607488,11499,3072,290.08
525440,12610560,11502,3072,290.64
525568,12613632,11505,3072,290.22
525696,12616704,11508,3072,290.22
525824,12619776,11510,3072,295.42
525952,12622848,11513,3072,302.02
526080,12625920,11516,3072,301.2
526208,12628992,11519,3072,300.08
526336,12632064,11521,3072,299.22
526464,12635136,11524,3072,300.93
526592,12638208,11527,3072,300.71
526720,12641280,11530,3072,299.24
526848,12644352,11532,3072,299.03
526976,12647424,11535,3072,299.03
527104,12650496,11538,3072,299.03
527232,12653568,11541,3072,295.18
527360,12656640,11543,3072,295.18
527488,12659712,11546,3072,294.38
527616,12662784,11549,3072,291.87
527744,12665856,11552,3072,291.04
527872,12668928,11554,3072,288.95
528000,12672000,11557,3072,290.74
528128,12675072,11560,3072,297.89
528256,12678144,11563,3072,297.89
528384,12681216,11565,3072,297.39
528512,12684288,11568,3072,293.7
528640,12687360,11571,3072,294.31
528768,12690432,11574,3072,295.31
528896,12693504,11577,3072,294.98
529024,12696576,11579,3072,292.43
529152,12699648,11582,3072,291.8
529280,12702720,11585,3072,293.73
529408,12705792,11588,3072,292.17
529536,12708864,11590,3072,292.17
529664,12711936,11593,3072,289.24
529792,12715008,11596,3072,289.88
529920,12718080,11599,3072,290.41
530048,12721152,11601,3072,286.89
530176,12724224,11604,3072,286.89
530304,12727296,11607,3072,286.49
530432,12730368,11610,3072,286.06
530560,12733440,11613,3072,281.94
530688,12736512,11615,3072,280.43
530816,12739584,11618,3072,281.28
530944,12742656,11621,3072,279.47
531072,12745728,11624,3072,280.65
531200,12748800,11626,3072,281.3
531328,12751872,11629,3072,275.59
531456,12754944,11632,3072,275.59
531584,12758016,11635,3072,277.08
531712,12761088,11638,3072,277.46
531840,12764160,11640,3072,275.93
531968,12767232,11643,3072,275.93
532096,12770304,11646,3072,277.52
532224,12773376,11649,3072,275.04
532352,12776448,11651,3072,275.69
532480,12779520,11654,3072,275.69
532608,12782592,11657,3072,270.86
532736,12785664,11660,3072,270.84
532864,12788736,11663,3072,268.32
532992,12791808,11665,3072,268.56
533120,12794880,11668,3072,265.95
533248,12797952,11671,3072,266.02
533376,12801024,11673,3072,266.02
533504,12804096,11676,3072,265.63
533632,12807168,11679,3072,264.72
533760,12810240,11682,3072,266.37
533888,12813312,11685,3072,266.2
534016,12816384,11687,3072,266.92
534144,12819456,11690,3072,266.92
534272,12822528,11693,3072,270.06
534400,12825600,11696,3072,268.61
534528,12828672,11698,3072,269.89
534656,12831744,11701,3072,269.08
534784,12834816,11704,3072,266.29
534912,12837888,11707,3072,259.31
535040,12840960,11710,3072,257.65
535168,12844032,11713,3072,254.25
535296,12847104,11717,3072,256.09
535424,12850176,11719,3072,254.82
535552,12853248,11722,3072,253.26
535680,12856320,11725,3072,249.52
535808,12859392,11728,3072,254.87
535936,12862464,11730,3072,254.25
536064,12865536,11733,3072,253.74
536192,12868608,11736,3072,248.69
536320,12871680,11739,3072,249.01
536448,12874752,11742,3072,249.12
536576,12877824,11744,3072,248.92
536704,12880896,11747,3072,248.92
536832,12883968,11750,3072,246.83
536960,12887040,11753,3072,246.83
537088,12890112,11755,3072,243.73
537216,12893184,11758,3072,243.98
537344,12896256,11761,3072,243.98
537472,12899328,11764,3072,242.27
537600,12902400,11766,3072,239.78
537728,12905472,11769,3072,241.29
537856,12908544,11772,3072,241.35
537984,12911616,11775,3072,241.35
538112,12914688,11777,3072,241.35
538240,12917760,11780,3072,241.35
538368,12920832,11783,3072,244.83
538496,12923904,11786,3072,243.4
538624,12926976,11789,3072,244.96
538752,12930048,11791,3072,251.08
538880,12933120,11794,3072,247.6
539008,12936192,11797,3072,250.63
539136,12939264,11800,3072,252.06
539264,12942336,11802,3072,255.23
539392,12945408,11805,3072,251.54
539520,12948480,11808,3072,248.37
539648,12951552,11811,3072,245.94
539776,12954624,11813,3072,245.21
539904,12957696,11816,3072,245.21
540032,12960768,11819,3072,242.13
540160,12963840,11822,3072,244.78
540288,12966912,11824,3072,241.33
540416,12969984,11827,3072,241.33
540544,12973056,11830,3072,243.26
540672,12976128,11833,3072,244.75
540800,12979200,11836,3072,244.75
540928,12982272,11838,3072,239.8
541056,12985344,11841,3072,238.29
541184,12988416,11844,3072,237.04
541312,12991488,11847,3072,236.31
541440,12994560,11850,3072,235.83
541568,12997632,11852,3072,241.28
541696,13000704,11855,3072,241.28
541824,13003776,11858,3072,244.78
541952,13006848,11861,3072,242.84
542080,13009920,11863,3072,246.15
542208,13012992,11866,3072,252.51
542336,13016064,11869,3072,252.34
542464,13019136,11872,3072,248.71
542592,13022208,11874,3072,250.1
542720,13025280,11877,3072,250.93
542848,13028352,11880,3072,247.83
542976,13031424,11883,3072,248.65
543104,13034496,11886,3072,247.25
543232,13037568,11888,3072,246.25
543360,13040640,11891,3072,246.68
543488,13043712,11894,3072,248.77
543616,13046784,11897,3072,242.02
543744,13049856,11899,3072,239.75
543872,13052928,11902,3072,242.04
544000,13056000,11905,3072,244.47
544128,13059072,11908,3072,248.52
544256,13062144,11911,3072,251.01
544384,13065216,11913,3072,250.64
544512,13068288,11916,3072,248.49
544640,13071360,11919,3072,244.78
544768,13074432,11922,3072,244.4
544896,13077504,11924,3072,244.4
545024,13080576,11927,3072,243.05
545152,13083648,11930,3072,244.3
545280,13086720,11933,3072,244.49
545408,13089792,11936,3072,243.82
545536,13092864,11938,3072,243.82
545664,13095936,11941,3072,240.4
545792,13099008,11944,3072,242.33
545920,13102080,11947,3072,241.68
546048,13105152,11949,3072,241.68
546176,13108224,11952,3072,245.11
546304,13111296,11955,3072,245.51
546432,13114368,11958,3072,248.81
546560,13117440,11961,3072,250.97
546688,13120512,11963,3072,251.36
546816,13123584,11966,3072,251.8
546944,13126656,11969,3072,248.82
547072,13129728,11972,3072,248.82
547200,13132800,11974,3072,245.8
547328,13135872,11977,3072,247.2
547456,13138944,11980,3072,246.15
547584,13142016,11983,3072,245.02
547712,13145088,11985,3072,245.26
547840,13148160,11988,3072,247.06
547968,13151232,11991,3072,247.77
548096,13154304,11994,3072,252.0
548224,13157376,11996,3072,252.0
548352,13160448,11999,3072,255.06
548480,13163520,12002,3072,255.06
548608,13166592,12005,3072,249.71
548736,13169664,12007,3072,249.71
548864,13172736,12010,3072,249.39
548992,13175808,12013,3072,250.57
549120,13178880,12016,3072,250.52
549248,13181952,12018,3072,249.09
549376,13185024,12021,3072,249.09
549504,13188096,12024,3072,252.1
549632,13191168,12027,3072,253.86
549760,13194240,12029,3072,257.98
549888,13197312,12032,3072,258.25
550016,13200384,12035,3072,256.69
550144,13203456,12038,3072,258.4
550272,13206528,12040,3072,261.58
550400,13209600,12043,3072,261.18
550528,13212672,12046,3072,260.18
550656,13215744,12049,3072,259.09
550784,13218816,12051,3072,262.11
550912,13221888,12054,3072,267.47
551040,13224960,12057,3072,264.64
551168,13228032,12060,3072,264.64
551296,13231104,12063,3072,264.19
551424,13234176,12065,3072,263.0
551552,13237248,12068,3072,265.18
551680,13240320,12071,3072,265.29
551808,13243392,12074,3072,265.29
551936,13246464,12076,3072,263.13
552064,13249536,12079,3072,266.34
552192,13252608,12082,3072,268.73
552320,13255680,12085,3072,271.91
552448,13258752,12087,3072,275.57
552576,13261824,12090,3072,276.44
552704,13264896,12093,3072,278.47
552832,13267968,12096,3072,279.13
552960,13271040,12098,3072,282.26
553088,13274112,12101,3072,282.52
553216,13277184,12104,3072,285.91
553344,13280256,12107,3072,286.9
553472,13283328,12109,3072,286.01
553600,13286400,12112,3072,285.02
553728,13289472,12115,3072,280.14
553856,13292544,12118,3072,278.97
553984,13295616,12121,3072,275.51
554112,13298688,12123,3072,275.01
554240,13301760,12126,3072,277.65
554368,13304832,12129,3072,274.77
554496,13307904,12132,3072,277.72
554624,13310976,12134,3072,277.72
554752,13314048,12137,3072,277.72
554880,13317120,12140,3072,277.42
555008,13320192,12143,3072,280.92
555136,13323264,12145,3072,281.0
555264,13326336,12148,3072,281.25
555392,13329408,12151,3072,279.29
555520,13332480,12154,3072,276.02
555648,13335552,12157,3072,277.25
555776,13338624,12159,3072,278.0
555904,13341696,12162,3072,279.8
556032,13344768,12165,3072,281.81
556160,13347840,12168,3072,284.15
556288,13350912,12170,3072,283.39
556416,13353984,12173,3072,284.94
556544,13357056,12176,3072,284.32
556672,13360128,12179,3072,283.7
556800,13363200,12181,3072,280.85
556928,13366272,12184,3072,279.15
557056,13369344,12187,3072,279.13
557184,13372416,12189,3072,279.13
557312,13375488,12192,3072,275.09
557440,13378560,12195,3072,276.62
557568,13381632,12198,3072,276.62
557696,13384704,12200,3072,280.09
557824,13387776,12203,3072,283.41
557952,13390848,12206,3072,281.63
558080,13393920,12209,3072,281.63
558208,13396992,12211,3072,286.37
558336,13400064,12214,3072,294.27
558464,13403136,12217,3072,292.66
558592,13406208,12219,3072,290.09
558720,13409280,12222,3072,290.09
558848,13412352,12225,3072,292.6
558976,13415424,12228,3072,293.75
559104,13418496,12230,3072,294.34
559232,13421568,12233,3072,287.85
559360,13424640,12236,3072,289.48
559488,13427712,12239,3072,285.95
559616,13430784,12241,3072,286.09
559744,13433856,12244,3072,286.09
559872,13436928,12247,3072,284.89
560000,13440000,12250,3072,283.65
560128,13443072,12252,3072,282.02
560256,13446144,12255,3072,282.35
560384,13449216,12258,3072,282.35
560512,13452288,12261,3072,282.2
560640,13455360,12263,3072,279.29
560768,13458432,12266,3072,280.96
560896,13461504,12269,3072,280.96
561024,13464576,12272,3072,281.43
561152,13467648,12274,3072,281.48
561280,13470720,12277,3072,283.3
561408,13473792,12280,3072,283.3
561536,13476864,12283,3072,283.9
561664,13479936,12285,3072,284.61
561792,13483008,12288,3072,284.61
561920,13486080,12291,3072,288.24
562048,13489152,12294,3072,291.87
562176,13492224,12296,3072,294.95
562304,13495296,12299,3072,293.68
562432,13498368,12302,3072,291.7
562560,13501440,12305,3072,292.88
562688,13504512,12307,3072,297.23
562816,13507584,12310,3072,297.28
562944,13510656,12313,3072,300.66
563072,13513728,12316,3072,300.66
563200,13516800,12318,3072,302.0
563328,13519872,12321,3072,302.85
563456,13522944,12324,3072,302.87
563584,13526016,12327,3072,303.19
563712,13529088,12329,3072,302.92
563840,13532160,12332,3072,303.3
563968,13535232,12335,3072,303.3
564096,13538304,12338,3072,302.1
564224,13541376,12340,3072,307.33
564352,13544448,12343,3072,307.33
564480,13547520,12346,3072,303.67
564608,13550592,12349,3072,301.81
564736,13553664,12351,3072,298.08
564864,13556736,12354,3072,296.56
564992,13559808,12357,3072,296.56
565120,13562880,12360,3072,297.88
565248,13565952,12362,3072,297.5
565376,13569024,12365,3072,300.42
565504,13572096,12368,3072,299.95
565632,13575168,12371,3072,298.91
565760,13578240,12374,3072,296.89
565888,13581312,12376,3072,296.89
566016,13584384,12379,3072,291.7
566144,13587456,12382,3072,292.39
566272,13590528,12385,3072,292.39
566400,13593600,12387,3072,290.43
566528,13596672,12390,3072,288.26
566656,13599744,12393,3072,285.67
566784,13602816,12396,3072,285.59
566912,13605888,12399,3072,279.84
567040,13608960,12401,3072,279.84
567168,13612032,12404,3072,282.24
567296,13615104,12407,3072,284.22
567424,13618176,12410,3072,280.08
567552,13621248,12412,3072,276.49
567680,13624320,12415,3072,277.32
567808,13627392,12418,3072,277.32
567936,13630464,12421,3072,277.04
568064,13633536,12423,3072,275.99
568192,13636608,12426,3072,276.16
568320,13639680,12429,3072,275.23
568448,13642752,12432,3072,275.23
568576,13645824,12434,3072,273.1
568704,13648896,12437,3072,273.71
568832,13651968,12440,3072,273.71
568960,13655040,12443,3072,271.82
569088,13658112,12445,3072,274.1
569216,13661184,12448,3072,273.4
569344,13664256,12451,3072,273.55
569472,13667328,12454,3072,273.58
569600,13670400,12456,3072,273.5
569728,13673472,12459,3072,273.5
569856,13676544,12462,3072,273.5
569984,13679616,12465,3072,276.87
570112,13682688,12467,3072,278.48
570240,13685760,12470,3072,283.2
570368,13688832,12473,3072,282.43
570496,13691904,12476,3072,282.06
570624,13694976,12478,3072,280.79
570752,13698048,12481,3072,280.79
570880,13701120,12484,3072,280.64
571008,13704192,12487,3072,280.24
571136,13707264,12489,3072,279.54
571264,13710336,12492,3072,281.14
571392,13713408,12495,3072,281.14
571520,13716480,12498,3072,281.14
571648,13719552,12500,3072,282.94
571776,13722624,12503,3072,282.02
571904,13725696,12506,3072,282.02
572032,13728768,12509,3072,281.11
572160,13731840,12511,3072,282.94
572288,13734912,12514,3072,288.73
572416,13737984,12517,3072,291.0
572544,13741056,12520,3072,291.0
572672,13744128,12522,3072,293.07
572800,13747200,12525,3072,291.09
572928,13750272,12528,3072,291.92
573056,13753344,12531,3072,294.6
573184,13756416,12533,3072,294.6
573312,13759488,12536,3072,296.73
573440,13762560,12539,3072,297.0
573568,13765632,12542,3072,299.94
573696,13768704,12544,3072,301.15
573824,13771776,12547,3072,302.92
573952,13774848,12550,3072,303.46
574080,13777920,12553,3072,303.46
574208,13780992,12555,3072,303.46
574336,13784064,12558,3072,307.4
574464,13787136,12561,3072,308.75
574592,13790208,12564,3072,310.98
574720,13793280,12566,3072,313.55
574848,13796352,12569,3072,313.55
574976,13799424,12572,3072,313.55
575104,13802496,12574,3072,313.8
575232,13805568,12577,3072,314.85
575360,13808640,12580,3072,318.58
575488,13811712,12583,3072,318.58
575616,13814784,12585,3072,322.79
575744,13817856,12588,3072,322.79
575872,13820928,12591,3072,323.62
576000,13824000,12594,3072,323.04
576128,13827072,12596,3072,323.04
576256,13830144,12599,3072,324.4
576384,13833216,12602,3072,325.33
576512,13836288,12605,3072,329.01
576640,13839360,12607,3072,329.01
576768,13842432,12610,3072,332.99
576896,13845504,12613,3072,331.98
577024,13848576,12616,3072,332.06
577152,13851648,12618,3072,335.3
577280,13854720,12621,3072,333.86
577408,13857792,12624,3072,337.19
577536,13860864,12627,3072,340.24
577664,13863936,12629,3072,339.84
577792,13867008,12632,3072,340.76
577920,13870080,12635,3072,339.49
578048,13873152,12638,3072,339.49
578176,13876224,12640,3072,338.15
578304,13879296,12643,3072,338.56
578432,13882368,12646,3072,338.13
578560,13885440,12649,3072,331.54
578688,13888512,12651,3072,330.74
578816,13891584,12654,3072,330.28
578944,13894656,12657,3072,328.3
579072,13897728,12660,3072,329.98
579200,13900800,12662,3072,329.98
579328,13903872,12665,3072,329.05
579456,13906944,12668,3072,329.4
579584,13910016,12671,3072,329.66
579712,13913088,12673,3072,331.0
579840,13916160,12676,3072,332.79
579968,13919232,12679,3072,331.38
580096,13922304,12682,3072,331.79
580224,13925376,12685,3072,325.76
580352,13928448,12687,3072,324.62
580480,13931520,12690,3072,325.56
580608,13934592,12693,3072,321.77
580736,13937664,12696,3072,318.89
580864,13940736,12699,3072,317.41
580992,13943808,12701,3072,314.73
581120,13946880,12704,3072,314.73
581248,13949952,12707,3072,310.6
581376,13953024,12710,3072,304.01
581504,13956096,12712,3072,304.01
581632,13959168,12715,3072,302.87
581760,13962240,12718,3072,301.33
581888,13965312,12721,3072,296.45
582016,13968384,12723,3072,287.52
582144,13971456,12726,3072,288.55
582272,13974528,12729,3072,286.69
582400,13977600,12732,3072,286.54
582528,13980672,12734,3072,287.84
582656,13983744,12737,3072,284.14
582784,13986816,12740,3072,284.14
582912,13989888,12743,3072,284.22
583040,13992960,12745,3072,284.93
583168,13996032,12748,3072,283.94
583296,13999104,12751,3072,284.6
583424,14002176,12754,3072,284.6
583552,14005248,12757,3072,282.96
583680,14008320,12759,3072,283.74
583808,14011392,12762,3072,277.71
583936,14014464,12765,3072,277.9
584064,14017536,12768,3072,283.35
584192,14020608,12770,3072,279.77
584320,14023680,12773,3072,279.77
584448,14026752,12776,3072,278.05
584576,14029824,12779,3072,278.05
584704,14032896,12781,3072,278.05
584832,14035968,12784,3072,278.65
584960,14039040,12787,3072,278.65
585088,14042112,12790,3072,273.89
585216,14045184,12792,3072,273.82
585344,14048256,12795,3072,274.76
585472,14051328,12798,3072,274.76
585600,14054400,12801,3072,274.04
585728,14057472,12803,3072,277.84
585856,14060544,12806,3072,275.47
585984,14063616,12809,3072,275.56
586112,14066688,12812,3072,275.56
586240,14069760,12814,3072,275.56
586368,14072832,12817,3072,272.31
586496,14075904,12820,3072,272.79
586624,14078976,12823,3072,272.31
586752,14082048,12825,3072,270.66
586880,14085120,12828,3072,271.19
587008,14088192,12831,3072,272.2
587136,14091264,12834,3072,272.2
587264,14094336,12836,3072,272.2
587392,14097408,12839,3072,272.2
587520,14100480,12842,3072,273.53
587648,14103552,12845,3072,270.23
587776,14106624,12847,3072,272.17
587904,14109696,12850,3072,275.42
588032,14112768,12853,3072,278.1
588160,14115840,12856,3072,278.05
588288,14118912,12859,3072,277.85
588416,14121984,12861,3072,281.45
588544,14125056,12864,3072,281.45
588672,14128128,12867,3072,285.04
588800,14131200,12869,3072,285.58
588928,14134272,12872,3072,290.32
589056,14137344,12875,3072,292.55
589184,14140416,12878,3072,292.55
589312,14143488,12881,3072,293.71
589440,14146560,12883,3072,297.54
589568,14149632,12886,3072,297.54
589696,14152704,12889,3072,299.47
589824,14155776,12891,3072,299.65
589952,14158848,12894,3072,300.31
590080,14161920,12897,3072,300.31
590208,14164992,12900,3072,302.96
590336,14168064,12902,3072,304.85
590464,14171136,12905,3072,304.85
590592,14174208,12908,3072,309.79
590720,14177280,12911,3072,309.39
590848,14180352,12913,3072,310.29
590976,14183424,12916,3072,311.76
